1	TAPPER	Welcome back to the CNN Democratic presidential debate candidates.
2	TAPPER	We’re about to begin opening statements.
3	TAPPER	But first, a review of the ground rules that your campaigns agreed to earlier this month to ensure a fair debate.
4	TAPPER	As moderators, we will attempt to guide the discussion.
5	TAPPER	You will each receive one minute to answer questions, 30 seconds for responses and rebuttals and 15 additional seconds if a moderator asks for a clarification.
6	TAPPER	The timing lights will remind you of these limits.
7	TAPPER	Please respect that and please refrain from interrupting your fellow candidates during their allotted time.
8	TAPPER	A candidate infringing on another candidate's time will have his or her time reduced.
9	TAPPER	We also want to ask our audience inside the historic Fox Theater to remain silent when the candidates are actively debating.
10	TAPPER	The candidates need to be able to hear the questions and hear one another.
11	BASH	Time, now, for opening statements.
12	BASH	You'll each receive one minute.
13	BASH	Governor Steve Bullock, please begin.
14	BULLOCK	Thanks, Dana,
15	BULLOCK	I come from a state where a lot of people voted for Donald Trump.
16	BULLOCK	Let's not kid ourselves.
17	BULLOCK	He will be hard to beat.
18	BULLOCK	Yet watching that last debate, folks seemed more concerned about scoring points or outdoing each other with wish-list economics, than making sure Americans know we hear their voices and will help their lives.
19	BULLOCK	Look, I'm a pro-choice, pro-union, populist Democrat who won three elections in a red state. Not by compromising our values, but by getting stuff done. That's how we win back the places we lost: showing up, listening, focusing on the challenges of everyday Americans.
20	BULLOCK	That farmer getting hit right now by Trump's trade wars, that teacher working a second job, just to afford her insulin.
21	BULLOCK	They can't wait for a revolution.
22	BULLOCK	Their problems are in the here and now.
23	BULLOCK	I’m a progressive, emphasis on progress, and I’m running for president to get stuff done for all those Americans Washington has left behind.
24	BASH	Marianne Williamson?
25	WILLIAMSON	Thank you.
26	WILLIAMSON	In 1776 our founders brought forth on this planet an extraordinary new possibility.
27	WILLIAMSON	It was the idea that people, no matter who they were, would simply have the possibility of thriving.
28	WILLIAMSON	We have not ever totally actualized this ideal.
29	WILLIAMSON	But at the times when we have done best, we have tried.
30	WILLIAMSON	And when forces have opposed them, generations of Americans have risen up and pushed back against those forces.
31	WILLIAMSON	We did that with abolition and with women's suffrage and with civil rights.
32	WILLIAMSON	And now it is time for a generation of Americans to rise up again, for an amoral economic system has turned short-term profits for huge multi-national corporations into a false god.
33	WILLIAMSON	And this new false god takes precedence over the safety and the health and the well-being of we the American people and the people of the world and the planet on which we live.
34	WILLIAMSON	Conventional politics will not solve this problem because conventional politics is part of the problem.
35	WILLIAMSON	We the American people must rise up and do what we do best and create a new possibility, say no to what we don't want and yes to what we know can be true.
36	WILLIAMSON	I'm Marianne Williamson, and that's why I'm running for president.
37	BASH	Congressman John Delaney?
38	DELANEY	Folks, we have a choice.
39	DELANEY	We can go down the road that Senator Sanders and Senator Warren want to take us, which is with bad policies like Medicare for all, free everything and impossible promises that will turn off independent voters and get Trump re-elected.
40	DELANEY	That’s what happened with McGovern.
41	DELANEY	That’s what happened with Mondale.
42	DELANEY	That’s what happened with Dukakis.
